date,sku_id,daypart,sku_name,sku_category,base_quantity_sold,avg_unit_price,outlet_id,outlet_name,outlet_type,outlet_factor,daypart_factor,demand_noise
2025-11-07,pain_au_chocolat,evening,Pain au Chocolat,Pastry,0,4.4,klcc_mall,KLCC Mall,mall,1.18,0.9,0.8905472640603468
2025-11-07,country_sourdough,morning,Country Sourdough,Bread,8,1.6357142857142857,klcc_mall,KLCC Mall,mall,1.18,1.1,1.1320742345785
2025-11-07,country_sourdough,midday,Country Sourdough,Bread,4,1.9625,klcc_mall,KLCC Mall,mall,1.18,1.0,1.1378932576626637
2025-11-07,country_sourdough,evening,Country Sourdough,Bread,5,1.67,klcc_mall,KLCC Mall,mall,1.18,0.9,0.985638462937392
2025-11-07,blueberry_muffin,morning,Blueberry Muffin,Dessert,0,3.8,klcc_mall,KLCC Mall,mall,1.18,1.1,0.969345014309121
2025-11-07,blueberry_muffin,midday,Blueberry Muffin,Dessert,0,3.8,klcc_mall,KLCC Mall,mall,1.18,1.0,1.1169155433793763
2025-11-07,blueberry_muffin,evening,Blueberry Muffin,Dessert,0,3.8,klcc_mall,KLCC Mall,mall,1.18,0.9,0.911436345436521
2025-11-07,chocolate_cookie,morning,Chocolate Cookie,Dessert,0,2.5,klcc_mall,KLCC Mall,mall,1.18,1.1,0.9284218384835339
2025-11-07,chocolate_cookie,midday,Chocolate Cookie,Dessert,0,2.5,klcc_mall,KLCC Mall,mall,1.18,1.0,1.0514661435751236
2025-11-07,chocolate_cookie,evening,Chocolate Cookie,Dessert,0,2.5,klcc_mall,KLCC Mall,mall,1.18,0.9,0.9684315901712328
2025-11-07,brownie,morning,Brownie,Dessert,0,4.0,klcc_mall,KLCC Mall,mall,1.18,1.1,0.9995902506623943
2025-11-07,brownie,midday,Brownie,Dessert,0,4.0,klcc_mall,KLCC Mall,mall,1.18,1.0,0.986924568118039
2025-11-07,brownie,evening,Brownie,Dessert,2,2.5,klcc_mall,KLCC Mall,mall,1.18,0.9,1.0270059639039146
2025-11-07,fruit_tart,morning,Fruit Tart,Dessert,0,5.5,klcc_mall,KLCC Mall,mall,1.18,1.1,1.1125985489050974
2025-11-07,fruit_tart,midday,Fruit Tart,Dessert,5,2.1,klcc_mall,KLCC Mall,mall,1.18,1.0,1.0072467925521396
2025-11-07,fruit_tart,evening,Fruit Tart,Dessert,5,2.1,klcc_mall,KLCC Mall,mall,1.18,0.9,1.0515151034621486
2025-11-07,cake_slice,morning,Cake Slice,Dessert,0,6.2,klcc_mall,KLCC Mall,mall,1.18,1.1,0.8359862319175182
2025-11-07,cake_slice,midday,Cake Slice,Dessert,0,6.2,klcc_mall,KLCC Mall,mall,1.18,1.0,0.9961025278455906
2025-11-07,cake_slice,evening,Cake Slice,Dessert,0,6.2,klcc_mall,KLCC Mall,mall,1.18,0.9,0.9325415783765703
2025-11-07,ham_cheese_sandwich,morning,Ham & Cheese Sandwich,Savory,2,6.0,klcc_mall,KLCC Mall,mall,1.18,1.1,0.9024949551661098
2025-11-07,ham_cheese_sandwich,midday,Ham & Cheese Sandwich,Savory,12,6.2727272727272725,klcc_mall,KLCC Mall,mall,1.18,1.0,0.9297478106456999
2025-11-07,ham_cheese_sandwich,evening,Ham & Cheese Sandwich,Savory,1,4.0,klcc_mall,KLCC Mall,mall,1.18,0.9,0.973270124743935
2025-11-07,brioche,morning,Brioche,Pastry,0,3.8,klcc_mall,KLCC Mall,mall,1.18,1.1,1.073272203388481
2025-11-07,brioche,midday,Brioche,Pastry,0,3.8,klcc_mall,KLCC Mall,mall,1.18,1.0,0.8938885825808349
2025-11-07,brioche,evening,Brioche,Pastry,0,3.8,klcc_mall,KLCC Mall,mall,1.18,0.9,1.0024505194075535
2025-11-07,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,3.2,klcc_mall,KLCC Mall,mall,1.18,1.1,0.9612664453333137
2025-11-07,coffee_bun_sweet_bun,midday,Coffee Bun / Sweet Bun,Pastry,0,3.2,klcc_mall,KLCC Mall,mall,1.18,1.0,0.9737861524510432
2025-11-07,coffee_bun_sweet_bun,evening,Coffee Bun / Sweet Bun,Pastry,0,3.2,klcc_mall,KLCC Mall,mall,1.18,0.9,1.0802206260243683
2025-11-08,traditional_baguette,morning,Traditional Baguette,Bread,56,1.147142857142857,klcc_mall,KLCC Mall,mall,1.18,1.1,1.043049234960314
2025-11-08,traditional_baguette,midday,Traditional Baguette,Bread,84,1.1679245283018869,klcc_mall,KLCC Mall,mall,1.18,1.0,1.1069918485954195
2025-11-08,traditional_baguette,evening,Traditional Baguette,Bread,24,1.2333333333333334,klcc_mall,KLCC Mall,mall,1.18,0.9,0.987639545660008
2025-11-08,butter_croissant,morning,Butter Croissant,Pastry,32,1.1966666666666663,klcc_mall,KLCC Mall,mall,1.18,1.1,0.9443245910663438
2025-11-08,butter_croissant,midday,Butter Croissant,Pastry,0,4.25,klcc_mall,KLCC Mall,mall,1.18,1.0,0.98209129464956
2025-11-08,butter_croissant,evening,Butter Croissant,Pastry,0,4.25,klcc_mall,KLCC Mall,mall,1.18,0.9,1.0193997433016977
2025-11-08,pain_au_chocolat,morning,Pain au Chocolat,Pastry,28,1.25,klcc_mall,KLCC Mall,mall,1.18,1.1,1.0141258686762968
2025-11-08,pain_au_chocolat,midday,Pain au Chocolat,Pastry,3,1.25,klcc_mall,KLCC Mall,mall,1.18,1.0,0.9132489542213307
2025-11-08,pain_au_chocolat,evening,Pain au Chocolat,Pastry,1,1.25,klcc_mall,KLCC Mall,mall,1.18,0.9,1.00723918253023
2025-11-08,country_sourdough,morning,Country Sourdough,Bread,17,1.4416666666666669,klcc_mall,KLCC Mall,mall,1.18,1.1,1.0182582664111124
2025-11-08,country_sourdough,midday,Country Sourdough,Bread,9,2.40625,klcc_mall,KLCC Mall,mall,1.18,1.0,1.2013979230027136
2025-11-08,country_sourdough,evening,Country Sourdough,Bread,3,1.4166666666666667,klcc_mall,KLCC Mall,mall,1.18,0.9,1.1501475689025336
2025-11-08,blueberry_muffin,morning,Blueberry Muffin,Dessert,0,3.8,klcc_mall,KLCC Mall,mall,1.18,1.1,0.9317405319552944
2025-11-08,blueberry_muffin,midday,Blueberry Muffin,Dessert,0,3.8,klcc_mall,KLCC Mall,mall,1.18,1.0,0.9770093310760659
2025-11-08,blueberry_muffin,evening,Blueberry Muffin,Dessert,0,3.8,klcc_mall,KLCC Mall,mall,1.18,0.9,0.8829246398530397
2025-11-08,chocolate_cookie,morning,Chocolate Cookie,Dessert,0,2.5,klcc_mall,KLCC Mall,mall,1.18,1.1,0.9527434388829211
2025-11-08,chocolate_cookie,midday,Chocolate Cookie,Dessert,2,1.1,klcc_mall,KLCC Mall,mall,1.18,1.0,1.0252484002872273
2025-11-08,chocolate_cookie,evening,Chocolate Cookie,Dessert,0,2.5,klcc_mall,KLCC Mall,mall,1.18,0.9,1.0964682896710587
2025-11-08,brownie,morning,Brownie,Dessert,2,2.5,klcc_mall,KLCC Mall,mall,1.18,1.1,0.9416732929805113
2025-11-08,brownie,midday,Brownie,Dessert,0,4.0,klcc_mall,KLCC Mall,mall,1.18,1.0,0.9476682847945763
2025-11-08,brownie,evening,Brownie,Dessert,1,2.5,klcc_mall,KLCC Mall,mall,1.18,0.9,0.8282168776209076
2025-11-08,fruit_tart,morning,Fruit Tart,Dessert,0,5.5,klcc_mall,KLCC Mall,mall,1.18,1.1,0.9869867263564074
2025-11-08,fruit_tart,midday,Fruit Tart,Dessert,8,5.3,klcc_mall,KLCC Mall,mall,1.18,1.0,0.9150068470512349
2025-11-08,fruit_tart,evening,Fruit Tart,Dessert,0,5.5,klcc_mall,KLCC Mall,mall,1.18,0.9,0.9576448458107141
2025-11-08,cake_slice,morning,Cake Slice,Dessert,0,6.2,klcc_mall,KLCC Mall,mall,1.18,1.1,0.9298511377465929
2025-11-08,cake_slice,midday,Cake Slice,Dessert,0,6.2,klcc_mall,KLCC Mall,mall,1.18,1.0,0.9924589956597955
2025-11-08,cake_slice,evening,Cake Slice,Dessert,0,6.2,klcc_mall,KLCC Mall,mall,1.18,0.9,0.8593817286914696
2025-11-08,ham_cheese_sandwich,morning,Ham & Cheese Sandwich,Savory,1,7.0,klcc_mall,KLCC Mall,mall,1.18,1.1,0.8826363803687207
2025-11-08,ham_cheese_sandwich,midday,Ham & Cheese Sandwich,Savory,7,6.333333333333333,klcc_mall,KLCC Mall,mall,1.18,1.0,1.1703397689622639
2025-11-08,ham_cheese_sandwich,evening,Ham & Cheese Sandwich,Savory,0,8.5,klcc_mall,KLCC Mall,mall,1.18,0.9,0.8970061934980775
2025-11-08,brioche,morning,Brioche,Pastry,0,3.8,klcc_mall,KLCC Mall,mall,1.18,1.1,0.9122571537236288
2025-11-08,brioche,midday,Brioche,Pastry,0,3.8,klcc_mall,KLCC Mall,mall,1.18,1.0,1.1469530822657052
2025-11-08,brioche,evening,Brioche,Pastry,0,3.8,klcc_mall,KLCC Mall,mall,1.18,0.9,1.2324053735392326
2025-11-08,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,3.2,klcc_mall,KLCC Mall,mall,1.18,1.1,0.9062746696939726
2025-11-08,coffee_bun_sweet_bun,midday,Coffee Bun / Sweet Bun,Pastry,4,5.1,klcc_mall,KLCC Mall,mall,1.18,1.0,0.9705400834569575
2025-11-08,coffee_bun_sweet_bun,evening,Coffee Bun / Sweet Bun,Pastry,1,2.2,klcc_mall,KLCC Mall,mall,1.18,0.9,1.0273244440752407
2025-11-09,traditional_baguette,morning,Traditional Baguette,Bread,150,1.1625,klcc_mall,KLCC Mall,mall,1.18,1.1,1.1382958115524473
2025-11-09,traditional_baguette,midday,Traditional Baguette,Bread,104,1.2507692307692306,klcc_mall,KLCC Mall,mall,1.18,1.0,0.9210514337257409
2025-11-09,traditional_baguette,evening,Traditional Baguette,Bread,0,3.2,klcc_mall,KLCC Mall,mall,1.18,0.9,0.9803777723246312
2025-11-09,butter_croissant,morning,Butter Croissant,Pastry,87,1.1911764705882353,klcc_mall,KLCC Mall,mall,1.18,1.1,1.0621870060849394
2025-11-09,butter_croissant,midday,Butter Croissant,Pastry,6,1.2666666666666666,klcc_mall,KLCC Mall,mall,1.18,1.0,1.0347812859573295
2025-11-09,butter_croissant,evening,Butter Croissant,Pastry,0,4.25,klcc_mall,KLCC Mall,mall,1.18,0.9,0.969907514301592
2025-11-09,pain_au_chocolat,morning,Pain au Chocolat,Pastry,39,1.25,klcc_mall,KLCC Mall,mall,1.18,1.1,0.9892941628387167
2025-11-09,pain_au_chocolat,midday,Pain au Chocolat,Pastry,7,1.25,klcc_mall,KLCC Mall,mall,1.18,1.0,0.8900083353304015
2025-11-09,pain_au_chocolat,evening,Pain au Chocolat,Pastry,0,4.4,klcc_mall,KLCC Mall,mall,1.18,0.9,0.9809461004820268
2025-11-09,country_sourdough,morning,Country Sourdough,Bread,26,1.66875,klcc_mall,KLCC Mall,mall,1.18,1.1,0.9786890007992836
2025-11-09,country_sourdough,midday,Country Sourdough,Bread,10,1.7166666666666666,klcc_mall,KLCC Mall,mall,1.18,1.0,1.0185735911701004
2025-11-09,country_sourdough,evening,Country Sourdough,Bread,0,6.0,klcc_mall,KLCC Mall,mall,1.18,0.9,0.9555738224944788
2025-11-09,blueberry_muffin,morning,Blueberry Muffin,Dessert,0,3.8,klcc_mall,KLCC Mall,mall,1.18,1.1,1.0377230818036112
2025-11-09,blueberry_muffin,midday,Blueberry Muffin,Dessert,0,3.8,klcc_mall,KLCC Mall,mall,1.18,1.0,1.0810172654255863
2025-11-09,blueberry_muffin,evening,Blueberry Muffin,Dessert,0,3.8,klcc_mall,KLCC Mall,mall,1.18,0.9,1.0124343462134773
2025-11-09,chocolate_cookie,morning,Chocolate Cookie,Dessert,3,1.1,klcc_mall,KLCC Mall,mall,1.18,1.1,1.0281405126719363
2025-11-09,chocolate_cookie,midday,Chocolate Cookie,Dessert,2,1.1,klcc_mall,KLCC Mall,mall,1.18,1.0,1.0042524278062295
2025-11-09,chocolate_cookie,evening,Chocolate Cookie,Dessert,0,2.5,klcc_mall,KLCC Mall,mall,1.18,0.9,1.0000067514473132
2025-11-09,brownie,morning,Brownie,Dessert,0,4.0,klcc_mall,KLCC Mall,mall,1.18,1.1,0.9422753573165722
2025-11-09,brownie,midday,Brownie,Dessert,0,4.0,klcc_mall,KLCC Mall,mall,1.18,1.0,1.0253195409338647
2025-11-09,brownie,evening,Brownie,Dessert,0,4.0,klcc_mall,KLCC Mall,mall,1.18,0.9,0.9922170721269209
2025-11-09,fruit_tart,morning,Fruit Tart,Dessert,5,2.1,klcc_mall,KLCC Mall,mall,1.18,1.1,1.1674534647144477
2025-11-09,fruit_tart,midday,Fruit Tart,Dessert,6,2.1,klcc_mall,KLCC Mall,mall,1.18,1.0,1.1258683921980195
2025-11-09,fruit_tart,evening,Fruit Tart,Dessert,0,5.5,klcc_mall,KLCC Mall,mall,1.18,0.9,1.03086772420452
2025-11-09,cake_slice,morning,Cake Slice,Dessert,0,6.2,klcc_mall,KLCC Mall,mall,1.18,1.1,0.9389554232244186
2025-11-09,cake_slice,midday,Cake Slice,Dessert,0,6.2,klcc_mall,KLCC Mall,mall,1.18,1.0,0.9110070822413265
2025-11-09,cake_slice,evening,Cake Slice,Dessert,0,6.2,klcc_mall,KLCC Mall,mall,1.18,0.9,1.0952914362471091
2025-11-09,ham_cheese_sandwich,morning,Ham & Cheese Sandwich,Savory,14,4.75,klcc_mall,KLCC Mall,mall,1.18,1.1,1.021019938011771
2025-11-09,ham_cheese_sandwich,midday,Ham & Cheese Sandwich,Savory,6,6.333333333333333,klcc_mall,KLCC Mall,mall,1.18,1.0,1.038411472271329
2025-11-09,ham_cheese_sandwich,evening,Ham & Cheese Sandwich,Savory,0,8.5,klcc_mall,KLCC Mall,mall,1.18,0.9,0.8604331210420646
2025-11-09,brioche,morning,Brioche,Pastry,3,6.0,klcc_mall,KLCC Mall,mall,1.18,1.1,1.0741950785246543
2025-11-09,brioche,midday,Brioche,Pastry,0,3.8,klcc_mall,KLCC Mall,mall,1.18,1.0,1.036353627057149
2025-11-09,brioche,evening,Brioche,Pastry,0,3.8,klcc_mall,KLCC Mall,mall,1.18,0.9,0.9111655452468418
2025-11-09,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,3.2,klcc_mall,KLCC Mall,mall,1.18,1.1,0.962278015404004
2025-11-09,coffee_bun_sweet_bun,midday,Coffee Bun / Sweet Bun,Pastry,3,2.2,klcc_mall,KLCC Mall,mall,1.18,1.0,1.0210973763485216
2025-11-09,coffee_bun_sweet_bun,evening,Coffee Bun / Sweet Bun,Pastry,0,3.2,klcc_mall,KLCC Mall,mall,1.18,0.9,1.0041973438684995
2025-11-10,traditional_baguette,morning,Traditional Baguette,Bread,68,1.1734042553191488,klcc_mall,KLCC Mall,mall,1.18,1.1,0.9766263051357156
2025-11-10,traditional_baguette,midday,Traditional Baguette,Bread,79,1.15,klcc_mall,KLCC Mall,mall,1.18,1.0,0.9917209385547231
2025-11-10,traditional_baguette,evening,Traditional Baguette,Bread,33,1.20625,klcc_mall,KLCC Mall,mall,1.18,0.9,0.9798418097434491
2025-11-10,butter_croissant,morning,Butter Croissant,Pastry,17,1.1888888888888889,klcc_mall,KLCC Mall,mall,1.18,1.1,1.0122050009681975
2025-11-10,butter_croissant,midday,Butter Croissant,Pastry,3,1.15,klcc_mall,KLCC Mall,mall,1.18,1.0,1.1177193578394526
2025-11-10,butter_croissant,evening,Butter Croissant,Pastry,2,1.5,klcc_mall,KLCC Mall,mall,1.18,0.9,0.7946673247254962
2025-11-10,pain_au_chocolat,morning,Pain au Chocolat,Pastry,9,1.25,klcc_mall,KLCC Mall,mall,1.18,1.1,0.9810519788392252
2025-11-10,pain_au_chocolat,midday,Pain au Chocolat,Pastry,6,1.25,klcc_mall,KLCC Mall,mall,1.18,1.0,1.0141209937097957
2025-11-10,pain_au_chocolat,evening,Pain au Chocolat,Pastry,6,1.25,klcc_mall,KLCC Mall,mall,1.18,0.9,1.023679519174968
2025-11-10,country_sourdough,morning,Country Sourdough,Bread,20,1.4625,klcc_mall,KLCC Mall,mall,1.18,1.1,0.9702468334942969
2025-11-10,country_sourdough,midday,Country Sourdough,Bread,13,2.158333333333333,klcc_mall,KLCC Mall,mall,1.18,1.0,0.8594622574017134
2025-11-10,country_sourdough,evening,Country Sourdough,Bread,8,1.85625,klcc_mall,KLCC Mall,mall,1.18,0.9,1.0262396386971289
2025-11-10,blueberry_muffin,morning,Blueberry Muffin,Dessert,0,3.8,klcc_mall,KLCC Mall,mall,1.18,1.1,1.1381880171331349
2025-11-10,blueberry_muffin,midday,Blueberry Muffin,Dessert,0,3.8,klcc_mall,KLCC Mall,mall,1.18,1.0,0.877291087606709
2025-11-10,blueberry_muffin,evening,Blueberry Muffin,Dessert,0,3.8,klcc_mall,KLCC Mall,mall,1.18,0.9,1.069106241095855
2025-11-10,chocolate_cookie,morning,Chocolate Cookie,Dessert,2,1.1,klcc_mall,KLCC Mall,mall,1.18,1.1,0.9737179821501685
2025-11-10,chocolate_cookie,midday,Chocolate Cookie,Dessert,0,2.5,klcc_mall,KLCC Mall,mall,1.18,1.0,0.9950940523336922
2025-11-10,chocolate_cookie,evening,Chocolate Cookie,Dessert,6,1.1,klcc_mall,KLCC Mall,mall,1.18,0.9,0.9157681191436841
2025-11-10,brownie,morning,Brownie,Dessert,0,4.0,klcc_mall,KLCC Mall,mall,1.18,1.1,0.9732435062115299
2025-11-10,brownie,midday,Brownie,Dessert,0,4.0,klcc_mall,KLCC Mall,mall,1.18,1.0,1.1040035675759168
2025-11-10,brownie,evening,Brownie,Dessert,0,4.0,klcc_mall,KLCC Mall,mall,1.18,0.9,1.0466124193590165
2025-11-10,fruit_tart,morning,Fruit Tart,Dessert,5,2.1,klcc_mall,KLCC Mall,mall,1.18,1.1,1.1385849284327956
2025-11-10,fruit_tart,midday,Fruit Tart,Dessert,0,5.5,klcc_mall,KLCC Mall,mall,1.18,1.0,1.0941929511182156
2025-11-10,fruit_tart,evening,Fruit Tart,Dessert,0,5.5,klcc_mall,KLCC Mall,mall,1.18,0.9,1.035126934314366
2025-11-10,cake_slice,morning,Cake Slice,Dessert,0,6.2,klcc_mall,KLCC Mall,mall,1.18,1.1,1.1395147620934234
2025-11-10,cake_slice,midday,Cake Slice,Dessert,0,6.2,klcc_mall,KLCC Mall,mall,1.18,1.0,1.035119452699064
2025-11-10,cake_slice,evening,Cake Slice,Dessert,0,6.2,klcc_mall,KLCC Mall,mall,1.18,0.9,1.0662390541437647
2025-11-10,ham_cheese_sandwich,morning,Ham & Cheese Sandwich,Savory,3,7.0,klcc_mall,KLCC Mall,mall,1.18,1.1,0.9762743237172233
2025-11-10,ham_cheese_sandwich,midday,Ham & Cheese Sandwich,Savory,19,6.235294117647059,klcc_mall,KLCC Mall,mall,1.18,1.0,1.0053236652687363
2025-11-10,ham_cheese_sandwich,evening,Ham & Cheese Sandwich,Savory,0,8.5,klcc_mall,KLCC Mall,mall,1.18,0.9,0.9442060941359779
2025-11-10,brioche,morning,Brioche,Pastry,0,3.8,klcc_mall,KLCC Mall,mall,1.18,1.1,1.0791667147675883
2025-11-10,brioche,midday,Brioche,Pastry,0,3.8,klcc_mall,KLCC Mall,mall,1.18,1.0,0.9057357101508108
2025-11-10,brioche,evening,Brioche,Pastry,1,6.0,klcc_mall,KLCC Mall,mall,1.18,0.9,1.062588027393413
2025-11-10,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,3.2,klcc_mall,KLCC Mall,mall,1.18,1.1,0.9847479153995873
2025-11-10,coffee_bun_sweet_bun,midday,Coffee Bun / Sweet Bun,Pastry,1,8.0,klcc_mall,KLCC Mall,mall,1.18,1.0,1.0936997674773856
2025-11-10,coffee_bun_sweet_bun,evening,Coffee Bun / Sweet Bun,Pastry,0,3.2,klcc_mall,KLCC Mall,mall,1.18,0.9,1.0600695190985008
2025-11-11,traditional_baguette,morning,Traditional Baguette,Bread,47,1.1774193548387095,klcc_mall,KLCC Mall,mall,1.18,1.1,1.1456516926117442
2025-11-11,traditional_baguette,midday,Traditional Baguette,Bread,55,1.2125,klcc_mall,KLCC Mall,mall,1.18,1.0,1.0584619752910915
2025-11-11,traditional_baguette,evening,Traditional Baguette,Bread,31,1.25,klcc_mall,KLCC Mall,mall,1.18,0.9,0.8742367795477407
2025-11-11,butter_croissant,morning,Butter Croissant,Pastry,19,1.15,klcc_mall,KLCC Mall,mall,1.18,1.1,0.9946437461681439
2025-11-11,butter_croissant,midday,Butter Croissant,Pastry,6,1.2899999999999998,klcc_mall,KLCC Mall,mall,1.18,1.0,0.9062394245924147
2025-11-11,butter_croissant,evening,Butter Croissant,Pastry,1,1.5,klcc_mall,KLCC Mall,mall,1.18,0.9,0.958537612610698
2025-11-11,pain_au_chocolat,morning,Pain au Chocolat,Pastry,21,1.25,klcc_mall,KLCC Mall,mall,1.18,1.1,1.1208982746621377
2025-11-11,pain_au_chocolat,midday,Pain au Chocolat,Pastry,4,1.25,klcc_mall,KLCC Mall,mall,1.18,1.0,1.0510027048718156
2025-11-11,pain_au_chocolat,evening,Pain au Chocolat,Pastry,2,1.25,klcc_mall,KLCC Mall,mall,1.18,0.9,0.9440855657137003
2025-11-11,country_sourdough,morning,Country Sourdough,Bread,9,1.8375,klcc_mall,KLCC Mall,mall,1.18,1.1,0.9189026106847681
2025-11-11,country_sourdough,midday,Country Sourdough,Bread,6,1.5666666666666669,klcc_mall,KLCC Mall,mall,1.18,1.0,1.0026225674301008
2025-11-11,country_sourdough,evening,Country Sourdough,Bread,7,1.9214285714285717,klcc_mall,KLCC Mall,mall,1.18,0.9,0.9026751880495097
2025-11-11,blueberry_muffin,morning,Blueberry Muffin,Dessert,0,3.8,klcc_mall,KLCC Mall,mall,1.18,1.1,0.9463087778082735
2025-11-11,blueberry_muffin,midday,Blueberry Muffin,Dessert,0,3.8,klcc_mall,KLCC Mall,mall,1.18,1.0,1.0249607577240996
2025-11-11,blueberry_muffin,evening,Blueberry Muffin,Dessert,0,3.8,klcc_mall,KLCC Mall,mall,1.18,0.9,1.0924249628885356
2025-11-11,chocolate_cookie,morning,Chocolate Cookie,Dessert,2,1.1,klcc_mall,KLCC Mall,mall,1.18,1.1,1.0487009177779552
2025-11-11,chocolate_cookie,midday,Chocolate Cookie,Dessert,0,2.5,klcc_mall,KLCC Mall,mall,1.18,1.0,0.816696839312152
2025-11-11,chocolate_cookie,evening,Chocolate Cookie,Dessert,2,1.1,klcc_mall,KLCC Mall,mall,1.18,0.9,1.0243493383224207
2025-11-11,brownie,morning,Brownie,Dessert,0,4.0,klcc_mall,KLCC Mall,mall,1.18,1.1,1.0057626858586062
2025-11-11,brownie,midday,Brownie,Dessert,0,4.0,klcc_mall,KLCC Mall,mall,1.18,1.0,1.0331112228298154
2025-11-11,brownie,evening,Brownie,Dessert,0,4.0,klcc_mall,KLCC Mall,mall,1.18,0.9,1.1292967745320965
2025-11-11,fruit_tart,morning,Fruit Tart,Dessert,0,5.5,klcc_mall,KLCC Mall,mall,1.18,1.1,0.8349409378556205
2025-11-11,fruit_tart,midday,Fruit Tart,Dessert,3,2.1,klcc_mall,KLCC Mall,mall,1.18,1.0,0.9527117259847115
2025-11-11,fruit_tart,evening,Fruit Tart,Dessert,3,2.1,klcc_mall,KLCC Mall,mall,1.18,0.9,1.0472725058234684
2025-11-11,cake_slice,morning,Cake Slice,Dessert,0,6.2,klcc_mall,KLCC Mall,mall,1.18,1.1,0.8734724480436846
2025-11-11,cake_slice,midday,Cake Slice,Dessert,0,6.2,klcc_mall,KLCC Mall,mall,1.18,1.0,1.1180759238442808
2025-11-11,cake_slice,evening,Cake Slice,Dessert,0,6.2,klcc_mall,KLCC Mall,mall,1.18,0.9,1.0294685290160526
2025-11-11,ham_cheese_sandwich,morning,Ham & Cheese Sandwich,Savory,3,6.0,klcc_mall,KLCC Mall,mall,1.18,1.1,1.0677267188674724
2025-11-11,ham_cheese_sandwich,midday,Ham & Cheese Sandwich,Savory,18,5.941176470588236,klcc_mall,KLCC Mall,mall,1.18,1.0,0.9543245070782564
2025-11-11,ham_cheese_sandwich,evening,Ham & Cheese Sandwich,Savory,0,8.5,klcc_mall,KLCC Mall,mall,1.18,0.9,1.0651010951972968
2025-11-11,brioche,morning,Brioche,Pastry,0,3.8,klcc_mall,KLCC Mall,mall,1.18,1.1,1.0854777244791232
2025-11-11,brioche,midday,Brioche,Pastry,0,3.8,klcc_mall,KLCC Mall,mall,1.18,1.0,1.0186302416109734
2025-11-11,brioche,evening,Brioche,Pastry,1,6.0,klcc_mall,KLCC Mall,mall,1.18,0.9,1.0187520714158957
2025-11-11,coffee_bun_sweet_bun,morning,Coffee Bun / Sweet Bun,Pastry,0,3.2,klcc_mall,KLCC Mall,mall,1.18,1.1,1.021627459142538
2025-11-11,coffee_bun_sweet_bun,midday,Coffee Bun / Sweet Bun,Pastry,0,3.2,klcc_mall,KLCC Mall,mall,1.18,1.0,0.9309323788208494
2025-11-11,coffee_bun_sweet_bun,evening,Coffee Bun / Sweet Bun,Pastry,0,3.2,klcc_mall,KLCC Mall,mall,1.18,0.9,0.9881977055807718
2025-11-12,traditional_baguette,morning,Traditional Baguette,Bread,51,1.0986842105263157,klcc_mall,KLCC Mall,mall,1.18,1.1,0.9877981974038113
2025-11-12,traditional_baguette,midday,Traditional Baguette,Bread,57,1.1682926829268292,klcc_mall,KLCC Mall,mall,1.18,1.0,1.0306715091482797
2025-11-12,traditional_baguette,evening,Traditional Baguette,Bread,36,1.2291666666666667,klcc_mall,KLCC Mall,mall,1.18,0.9,1.0799859397528235
2025-11-12,butter_croissant,morning,Butter Croissant,Pastry,18,1.15,klcc_mall,KLCC Mall,mall,1.18,1.1,0.9153171134417273
2025-11-12,butter_croissant,midday,Butter Croissant,Pastry,2,1.325,klcc_mall,KLCC Mall,mall,1.18,1.0,0.9899992775744337
2025-11-12,butter_croissant,evening,Butter Croissant,Pastry,3,1.325,klcc_mall,KLCC Mall,mall,1.18,0.9,1.1185164438127178
2025-11-12,pain_au_chocolat,morning,Pain au Chocolat,Pastry,10,1.25,klcc_mall,KLCC Mall,mall,1.18,1.1,0.9405129416949949
2025-11-12,pain_au_chocolat,midday,Pain au Chocolat,Pastry,0,4.4,klcc_mall,KLCC Mall,mall,1.18,1.0,0.9342199986167744
2025-11-12,pain_au_chocolat,evening,Pain au Chocolat,Pastry,4,1.25,klcc_mall,KLCC Mall,mall,1.18,0.9,1.0161844953464956
2025-11-12,country_sourdough,morning,Country Sourdough,Bread,10,1.65,klcc_mall,KLCC Mall,mall,1.18,1.1,1.0675508152388256
2025-11-12,country_sourdough,midday,Country Sourdough,Bread,12,1.645,klcc_mall,KLCC Mall,mall,1.18,1.0,1.0009140844448527
2025-11-12,country_sourdough,evening,Country Sourdough,Bread,4,1.825,klcc_mall,KLCC Mall,mall,1.18,0.9,1.1063168472349592
2025-11-12,blueberry_muffin,morning,Blueberry Muffin,Dessert,0,3.8,klcc_mall,KLCC Mall,mall,1.18,1.1,1.0685435186053223
2025-11-12,blueberry_muffin,midday,Blueberry Muffin,Dessert,0,3.8,klcc_mall,KLCC Mall,mall,1.18,1.0,1.067345605351205
2025-11-12,blueberry_muffin,evening,Blueberry Muffin,Dessert,0,3.8,klcc_mall,KLCC Mall,mall,1.18,0.9,1.0443293201059274
2025-11-12,chocolate_cookie,morning,Chocolate Cookie,Dessert,1,1.1,klcc_mall,KLCC Mall,mall,1.18,1.1,1.1862122480276869
2025-11-12,chocolate_cookie,midday,Chocolate Cookie,Dessert,0,2.5,klcc_mall,KLCC Mall,mall,1.18,1.0,0.9835870648907165
